lr,data_time,loss,loss_cls,loss_bbox,time,epoch,iter,memory,step
0.0007928248648648641,3.7864226055145265,1.2227694165706635,0.47797598600387575,0.7447934257984161,4.458859429359436,10.0,199.0,2584.0,199.0
0.000796828828828828,3.7863182735443117,1.221029313802719,0.47969607651233676,0.7413332319259643,4.4675808095932,10.0,200.0,2584.0,200.0
0.0008008327927927919,3.786094617843628,1.2217162477970123,0.4790632599592209,0.7426529836654663,4.467255945205689,10.0,201.0,2584.0,201.0
0.0008048367567567559,3.7282097911834717,1.2186040151119233,0.4786133760213852,0.7399906361103058,4.416385755538941,10.0,202.0,2584.0,202.0
0.0008088407207207199,3.728465270996094,1.2118709075450897,0.4781275087594986,0.733743394613266,4.420902495384216,10.0,203.0,2584.0,203.0
0.0008128446846846839,3.728352198600769,1.210487002134323,0.48008232295513154,0.7304046773910522,4.430192141532898,10.0,204.0,2584.0,204.0
0.0008168486486486479,3.7282439994812013,1.2087451684474946,0.48477559030056,0.7239695763587952,4.436872177124023,10.0,205.0,2584.0,205.0
0.0008208526126126119,3.535312705039978,1.205366679430008,0.47931727588176726,0.7260494017601014,4.238563194274902,10.0,206.0,2584.0,206.0
0.0008248565765765758,3.535231628417969,1.2048647701740265,0.4808463716506958,0.7240183961391449,4.224549603462219,10.0,207.0,2584.0,207.0
0.0008288605405405398,3.547333779335022,1.2054216706752776,0.4806114310026169,0.7248102366924286,4.224514179229736,10.0,208.0,2584.0,208.0
0.0008328645045045038,3.547198996543884,1.206425598859787,0.4814451891183853,0.7249804055690765,4.214528656005859,10.0,209.0,2584.0,209.0
0.0008368684684684677,3.279292187690735,1.204144595861435,0.4774148339033127,0.7267297577857971,3.9430091619491576,10.0,210.0,2584.0,210.0
0.0008408724324324317,3.6903703689575194,1.2029081332683562,0.4766733312606812,0.7262347984313965,4.355913281440735,11.0,211.0,2584.0,211.0
0.0008448763963963956,3.6903700494766234,1.1988648235797883,0.4777380281686783,0.7211267912387848,4.356994547843933,11.0,212.0,2584.0,212.0
0.0008488803603603595,3.6905934047698974,1.1986040771007538,0.4796428430080414,0.7189612305164337,4.3661248254776,11.0,213.0,2584.0,213.0
0.0008528843243243235,3.577660908699036,1.1959547746181487,0.47957151174545287,0.7163832592964172,4.263907871246338,11.0,214.0,2584.0,214.0
0.0008568882882882874,3.8837059926986695,1.189182242155075,0.4760972988605499,0.7130849385261535,4.57314293384552,11.0,215.0,2584.0,215.0
0.0008608922522522515,3.8836855506896972,1.1864624536037445,0.4740937101840973,0.7123687386512756,4.5735321664810185,11.0,216.0,2584.0,216.0
0.0008648962162162154,3.9175688123703,1.1827330839633943,0.4739378434419632,0.7087952363491058,4.607755212783814,11.0,217.0,2584.0,217.0
0.0008689001801801793,3.8405444526672365,1.178166733980179,0.4742440813779831,0.7039226484298706,4.539086327552796,11.0,218.0,2584.0,218.0
0.0008729041441441432,3.74289391040802,1.175966638326645,0.4732438427209854,0.7027227926254273,4.447058138847351,11.0,219.0,2584.0,219.0
0.0008769081081081071,3.742921905517578,1.1711217272281647,0.4727407544851303,0.6983809697628022,4.44574077129364,11.0,220.0,2584.0,220.0
0.000880912072072071,3.742884612083435,1.1641567540168762,0.47266710340976714,0.6914896476268768,4.443732995986938,11.0,221.0,2584.0,221.0
0.0008849160360360351,3.742733736038208,1.168237907886505,0.47453645944595335,0.6937014448642731,4.441959261894226,11.0,222.0,2584.0,222.0
0.0008889199999999991,3.75249071598053,1.1595157861709595,0.4718587189912796,0.6876570618152619,4.4530368995666505,11.0,223.0,2584.0,223.0
0.000892923963963963,3.7505853748321534,1.1598528337478637,0.47277734875679017,0.6870754778385162,4.4553999376297,11.0,224.0,2584.0,224.0
0.0008969279279279269,3.730868196487427,1.1550496459007262,0.4722530019283295,0.6827966368198395,4.440607070922852,11.0,225.0,2584.0,225.0
0.0009009318918918909,3.7318359804153443,1.1504246425628661,0.4690038484334946,0.6814207875728607,4.4455027008056645,11.0,226.0,2584.0,226.0
0.0009049358558558548,3.7152100086212156,1.1415546810626984,0.4650517326593399,0.6765029418468476,4.427294797897339,11.0,227.0,2584.0,227.0
0.0009089398198198187,3.689607172012329,1.1413393056392669,0.4629847514629364,0.6783545470237732,4.393269147872925,11.0,228.0,2584.0,228.0
0.0009129437837837827,3.6599607419967652,1.1385884392261505,0.46276666402816774,0.6758217668533325,4.353688464164734,11.0,229.0,2584.0,229.0
0.0009169477477477466,3.659690113067627,1.13890265583992,0.4611374855041504,0.6777651607990265,4.345859479904175,11.0,230.0,2584.0,230.0
0.0009209517117117107,3.502993583679199,1.1370522892475128,0.4589071750640869,0.6781451070308685,4.175525107383728,11.0,231.0,2584.0,231.0
0.0009249556756756747,3.8024187660217286,1.1447467815876007,0.46431002497673035,0.6804367506504059,4.4842558860778805,12.0,232.0,2584.0,232.0
0.0009289596396396386,3.764767665863037,1.1486659824848175,0.46321894764900207,0.6854470288753509,4.449944877624512,12.0,233.0,2584.0,233.0
0.0009329636036036025,3.764833631515503,1.1543359816074372,0.46669299066066744,0.6876429855823517,4.450509114265442,12.0,234.0,2584.0,234.0
0.0009369675675675663,3.5040052843093874,1.154300752878189,0.46707471311092374,0.6872260344028472,4.188474316596984,12.0,235.0,2584.0,235.0
0.0009409715315315302,3.7936982488632203,1.1592938089370728,0.47050565779209136,0.6887881457805634,4.477171335220337,12.0,236.0,2584.0,236.0
0.0009449754954954943,3.7363716983795165,1.1623523116111756,0.4723384982347488,0.6900138080120086,4.429527726173401,12.0,237.0,2584.0,237.0
0.0009489794594594583,3.7260893630981444,1.165677978992462,0.4731894201040268,0.6924885535240173,4.422591733932495,12.0,238.0,2584.0,238.0
0.0009529834234234221,3.7241994094848634,1.1618449211120605,0.47538028240203856,0.6864646327495575,4.42465341091156,12.0,239.0,2584.0,239.0
0.000956987387387386,3.532933292388916,1.1644921803474426,0.4773160368204117,0.6871761381626129,4.2381849193573,12.0,240.0,2584.0,240.0
0.0009609913513513498,3.5332348585128783,1.166461350917816,0.4798214393854141,0.686639906167984,4.2365544891357425,12.0,241.0,2584.0,241.0
0.0009649953153153137,3.487773923873901,1.16455251455307,0.47819277286529543,0.6863597357273101,4.2057661533355715,12.0,242.0,2584.0,242.0
0.0009689992792792777,3.583944334983826,1.1336024475097657,0.4500247073173523,0.6835777366161346,4.306458988189697,12.0,243.0,2584.0,243.0
0.0009730032432432416,3.4812715435028077,1.1342195248603821,0.45144983649253845,0.6827696835994721,4.197953538894653,12.0,244.0,2584.0,244.0
0.0009770072072072054,3.4812511205673218,1.1339856886863708,0.4516406446695328,0.68234503865242,4.196529593467712,12.0,245.0,2584.0,245.0
0.0009810111711711694,3.4768926191329954,1.126613848209381,0.4464558607339859,0.6801579821109772,4.199748096466064,12.0,246.0,2584.0,246.0
0.0009850151351351334,3.6273286151885986,1.1260883378982545,0.4465142285823822,0.6795741021633148,4.358349990844727,12.0,247.0,2584.0,247.0
0.0009890190990990973,3.553651475906372,1.12221816778183,0.4443393921852112,0.6778787672519684,4.275060753822327,12.0,248.0,2584.0,248.0
0.000993023063063061,3.5532079935073853,1.1198287892341614,0.44294882714748385,0.6768799531459808,4.2644923877716066,12.0,249.0,2584.0,249.0
0.000997027027027025,3.5531949329376222,1.118397421836853,0.44076237857341766,0.6776350343227386,4.249600982666015,12.0,250.0,2584.0,250.0
0.001001030990990989,3.554890613555908,1.1192831134796142,0.4421856898069382,0.6770974147319794,4.242154722213745,12.0,251.0,2584.0,251.0
0.001005034954954953,3.313111743927002,1.1190313494205475,0.44106709420681,0.6779642450809479,3.98848699092865,12.0,252.0,2584.0,252.0
0.001009038918918917,3.7102602195739744,1.1207713639736177,0.4419754034280777,0.6787959504127502,4.379976663589478,13.0,253.0,2584.0,253.0
0.0010130428828828808,3.740905876159668,1.1259202587604522,0.44550481259822844,0.6804154348373413,4.406669626235962,13.0,254.0,2584.0,254.0
0.0010170468468468448,3.7409919834136964,1.1240674364566803,0.4436733412742615,0.6803940844535827,4.406348028182983,13.0,255.0,2584.0,255.0
0.0010210508108108088,3.513609461784363,1.1211193001270294,0.4425734627246857,0.6785458278656006,4.189149041175842,13.0,256.0,2584.0,256.0
0.0010250547747747726,3.7267240858078003,1.1176723754405975,0.4425589996576309,0.6751133680343628,4.40676974773407,13.0,257.0,2584.0,257.0
0.0010290587387387366,3.782843580245972,1.1175689017772674,0.44469792187213897,0.6728709721565247,4.469367094039917,13.0,258.0,2584.0,258.0
0.0010330627027027007,3.7828700399398802,1.1146182858943938,0.44400076925754545,0.6706175088882447,4.474396667480469,13.0,259.0,2584.0,259.0
0.0010370666666666647,3.73799334526062,1.1119258677959443,0.4438943833112717,0.6680314779281616,4.432923445701599,13.0,260.0,2584.0,260.0
0.0010410706306306287,3.439543514251709,1.1116969740390779,0.4449689370393753,0.6667280292510986,4.138223719596863,13.0,261.0,2584.0,261.0
0.0010450745945945927,3.536414375305176,1.1093739640712739,0.4447523981332779,0.6646215569972992,4.243022599220276,13.0,262.0,2584.0,262.0
0.0010490785585585568,3.536473593711853,1.1095120441913604,0.44606057584285735,0.6634514605998993,4.2408467340469365,13.0,263.0,2584.0,263.0
0.0010530825225225208,3.5366477966308594,1.1101381552219391,0.445929993391037,0.6642081534862518,4.238355374336242,13.0,264.0,2584.0,264.0
0.0010570864864864848,3.430630159378052,1.1069535505771637,0.4450012183189392,0.6619523251056671,4.131810250282288,13.0,265.0,2584.0,265.0
0.0010610904504504486,3.5033961296081544,1.1052024042606354,0.4435343551635742,0.6616680407524109,4.209299893379211,13.0,266.0,2584.0,266.0
0.0010650944144144127,3.4695339584350586,1.1055124032497405,0.4439720970392227,0.6615402984619141,4.184715285301208,13.0,267.0,2584.0,267.0
0.0010690983783783767,3.4694396162033083,1.106524189710617,0.44426158249378206,0.662262601852417,4.191524248123169,13.0,268.0,2584.0,268.0
0.0010731023423423405,3.4083687829971314,1.1085756838321685,0.44603557884693146,0.6625400996208191,4.116558008193969,13.0,269.0,2584.0,269.0
0.0010771063063063045,3.4227265071868898,1.1061110389232636,0.44547256231307986,0.6606384718418121,4.122778367996216,13.0,270.0,2584.0,270.0
0.0010811102702702683,3.4224397420883177,1.110383279323578,0.44654460668563845,0.6638386666774749,4.114207172393799,13.0,271.0,2584.0,271.0
0.0010851142342342324,3.4223789310455324,1.109150676727295,0.44650997638702394,0.6626406931877136,4.107512702941895,13.0,272.0,2584.0,272.0
0.0010891181981981962,3.2733036708831786,1.1114694166183472,0.44791141331195833,0.6635579967498779,3.948235411643982,13.0,273.0,2584.0,273.0
0.0010931221621621602,3.673951621055603,1.1150645399093628,0.4505419337749481,0.6645226001739502,4.341013369560241,14.0,274.0,2584.0,274.0
0.0010971261261261242,3.67383629322052,1.1165609622001649,0.45128293871879577,0.6652780163288117,4.333070726394653,14.0,275.0,2584.0,275.0
0.0011011300900900882,3.672740659713745,1.117465419769287,0.45106118619441987,0.6664042258262635,4.321722860336304,14.0,276.0,2584.0,276.0
0.001105134054054052,3.4663435125350954,1.1205224668979645,0.4517166322469711,0.6688058257102967,4.116676831245423,14.0,277.0,2584.0,277.0
0.001109138018018016,3.7236890316009523,1.1215689766407013,0.454336177110672,0.6672327899932862,4.3798877620697025,14.0,278.0,2584.0,278.0
0.0011131419819819799,3.7184535837173462,1.120061274766922,0.45342751979827883,0.6666337454319,4.386597390174866,14.0,279.0,2584.0,279.0
0.001117145945945944,3.7187848901748657,1.1222821390628814,0.4551834499835968,0.6670986795425415,4.401200747489929,14.0,280.0,2584.0,280.0
0.001121149909909908,3.6688986253738403,1.1196209108829498,0.4539765429496765,0.6656443572044373,4.354377169609069,14.0,281.0,2584.0,281.0
0.0011251538738738717,3.716895866394043,1.114492999315262,0.450162398815155,0.6643305885791778,4.394362077713013,14.0,282.0,2584.0,282.0
0.0011291578378378358,3.716917133331299,1.1085384047031404,0.4500443524122238,0.658494039773941,4.392948474884033,14.0,283.0,2584.0,283.0
0.0011331618018017996,3.7170275259017944,1.105769282579422,0.4458981853723526,0.659871084690094,4.397040638923645,14.0,284.0,2584.0,284.0
0.0011371657657657636,3.7170822191238404,1.102084197998047,0.4445210832357407,0.6575631022453308,4.3920702505111695,14.0,285.0,2584.0,285.0
0.0011411697297297274,3.754685015678406,1.101862063407898,0.4445022386312485,0.6573598110675811,4.428467178344727,14.0,286.0,2584.0,286.0
0.0011451736936936912,3.754957175254822,1.0950481474399567,0.4408027011156082,0.6542454326152801,4.4293772315979005,14.0,287.0,2584.0,287.0
0.0011491776576576553,3.754958086013794,1.0922019851207734,0.43846687018871305,0.6537351024150848,4.433267130851745,14.0,288.0,2584.0,288.0
0.001153181621621619,3.720151162147522,1.0936663568019866,0.43737620890140533,0.6562901377677918,4.403256049156189,14.0,289.0,2584.0,289.0
0.001157185585585583,3.667256112098694,1.0901516556739808,0.4341313010454178,0.6560203433036804,4.341124148368835,14.0,290.0,2584.0,290.0
0.0011611895495495471,3.6668334913253786,1.0848373341560364,0.43289961993694304,0.651937701702118,4.32849259853363,14.0,291.0,2584.0,291.0
0.0011651935135135111,3.6665581178665163,1.0824130976200104,0.4335210621356964,0.648892023563385,4.307052655220032,14.0,292.0,2584.0,292.0
0.0011691974774774752,3.5703079414367678,1.0817106139659882,0.4334665179252625,0.6482440853118896,4.199826235771179,14.0,293.0,2584.0,293.0
0.001173201441441439,3.455700855255127,1.0842630183696746,0.4348959845304489,0.6493670225143433,4.08162739276886,14.0,294.0,2584.0,294.0
0.0011772054054054028,3.902881965637207,1.0885762536525727,0.43912973523139953,0.6494465088844299,4.530702486038208,15.0,295.0,2584.0,295.0
0.0011812093693693668,3.882596378326416,1.0896156466007232,0.43969624876976016,0.649919387102127,4.5100812911987305,15.0,296.0,2584.0,296.0
0.0011852133333333306,3.732131099700928,1.090769394636154,0.4389859539270401,0.6517834293842316,4.354684681892395,15.0,297.0,2584.0,297.0
0.0011892172972972946,3.5654793214797973,1.091656962633133,0.4406054437160492,0.6510515081882476,4.1975292253494265,15.0,298.0,2584.0,298.0
0.0011932212612612585,3.8189259910583497,1.09475799202919,0.44121307373046875,0.6535449087619781,4.454689655303955,15.0,299.0,2584.0,299.0
0.0011972252252252223,3.818945736885071,1.0940397107601165,0.44264443695545197,0.651395263671875,4.454281549453736,15.0,300.0,2584.0,300.0
0.001201229189189186,3.839107847213745,1.093738898038864,0.4445472747087479,0.6491916131973267,4.48136444568634,15.0,301.0,2584.0,301.0
0.0012052331531531499,3.778925743103027,1.0960295867919922,0.4469116336107254,0.6491179430484771,4.425427746772766,15.0,302.0,2584.0,302.0
0.001209237117117114,3.5826464557647704,1.0946527552604675,0.4460692495107651,0.6485834956169129,4.232648739814758,15.0,303.0,2584.0,303.0
0.0012132410810810777,3.552061061859131,1.092253155708313,0.44611808478832243,0.646135060787201,4.207603330612183,15.0,304.0,2584.0,304.0
0.0012172450450450415,3.615938639640808,1.0893932509422302,0.44585910499095915,0.6435341370105744,4.267039070129394,15.0,305.0,2584.0,305.0
0.0012212490090090053,3.615840210914612,1.0900206875801086,0.4492453223466873,0.6407753551006317,4.2575122737884525,15.0,306.0,2584.0,306.0
0.0012252529729729691,3.6004371786117555,1.0914229869842529,0.45101948738098147,0.6404034876823426,4.245280947685242,15.0,307.0,2584.0,307.0
0.0012292569369369332,3.531919116973877,1.095325355529785,0.45349538803100586,0.6418299555778504,4.183648433685303,15.0,308.0,2584.0,308.0
0.001233260900900897,3.7257338905334474,1.09921302318573,0.4559749782085419,0.643238034248352,4.376357207298279,15.0,309.0,2584.0,309.0
0.0012372648648648608,3.7257387924194334,1.101128807067871,0.4579217398166657,0.6432070553302764,4.3894066762924195,15.0,310.0,2584.0,310.0
0.0012412688288288248,3.6774420404434203,1.105601463317871,0.45936517357826234,0.6462362778186798,4.334350843429565,15.0,311.0,2584.0,311.0
0.0012452727927927886,3.5804346561431886,1.1070089507102967,0.4605990958213806,0.64640984416008,4.226746888160705,15.0,312.0,2584.0,312.0
0.0012492767567567527,3.621428437232971,1.1111554455757142,0.4630313742160797,0.6481240606307983,4.262231459617615,15.0,313.0,2584.0,313.0
0.0012532807207207167,3.6211204814910887,1.1123119974136353,0.4642473644018173,0.6480646228790283,4.254294719696045,15.0,314.0,2584.0,314.0
0.0012572846846846807,3.471584177017212,1.112294683456421,0.46585082113742826,0.6464438533782959,4.101319470405579,15.0,315.0,2584.0,315.0
0.0012612886486486447,3.704549193382263,1.1136796808242797,0.46783298313617705,0.6458466899394989,4.334768118858338,16.0,316.0,2584.0,316.0
0.0012652926126126088,3.748076949119568,1.113057987689972,0.4668475478887558,0.6462104320526123,4.375462641716004,16.0,317.0,2584.0,317.0
0.0012692965765765726,3.747950553894043,1.1127503466606141,0.4669251072406769,0.6458252310752869,4.37066840171814,16.0,318.0,2584.0,318.0
0.0012733005405405364,3.6109492635726927,1.10809574842453,0.4648646968603134,0.6432310426235199,4.240705671310425,16.0,319.0,2584.0,319.0
0.0012773045045045004,3.7647769260406494,1.1075525403022766,0.46369225680828097,0.6438602733612061,4.399470286369324,16.0,320.0,2584.0,320.0
0.0012813084684684642,3.8123891735076905,1.1024975430965425,0.46278621852397916,0.6397113156318665,4.453622035980224,16.0,321.0,2584.0,321.0
0.0012853124324324282,3.8123424530029295,1.0999450409412384,0.4630896919965744,0.6368553411960601,4.459936904907226,16.0,322.0,2584.0,322.0
0.0012893163963963923,3.773149709701538,1.0985282289981841,0.46270605504512785,0.6358221662044525,4.425517945289612,16.0,323.0,2584.0,323.0
0.0012933203603603563,3.6514396238327027,1.091677312850952,0.45825129687786104,0.6334260082244874,4.302460527420044,16.0,324.0,2584.0,324.0
0.0012973243243243203,3.685906753540039,1.0947544932365418,0.4593963527679443,0.6353581345081329,4.3363816452026365,16.0,325.0,2584.0,325.0
0.0013013282882882843,3.6860520219802857,1.0918757939338684,0.45922197580337526,0.6326538121700287,4.340940828323364,16.0,326.0,2584.0,326.0
0.0013053322522522484,3.7230560064315794,1.0924733257293702,0.4605805677175522,0.6318927526473999,4.379138603210449,16.0,327.0,2584.0,327.0
0.0013093362162162122,3.674216423034668,1.0877190899848939,0.45868019580841063,0.6290388894081116,4.333202095031738,16.0,328.0,2584.0,328.0
0.0013133401801801762,3.693767008781433,1.0889287495613098,0.4601675868034363,0.6287611603736878,4.353030047416687,16.0,329.0,2584.0,329.0
0.00131734414414414,3.6935904836654663,1.0850323688983918,0.4584761881828308,0.626556179523468,4.352495322227478,16.0,330.0,2584.0,330.0
0.001321348108108104,3.7660438013076782,1.0830968987941743,0.4591865110397339,0.6239103865623474,4.4260134553909305,16.0,331.0,2584.0,331.0
0.001325352072072068,3.5272238874435424,1.0826013112068176,0.459259592294693,0.6233417177200318,4.185024390220642,16.0,332.0,2584.0,332.0
0.001329356036036032,3.5271431827545165,1.0824054217338561,0.4592349761724472,0.6231704461574554,4.185003914833069,16.0,333.0,2584.0,333.0
0.001333359999999996,3.526891860961914,1.0830567455291749,0.46199081718921664,0.6210659289360047,4.179995946884155,16.0,334.0,2584.0,334.0
0.00133736396396396,3.541477332115173,1.0850337874889373,0.4632705992460251,0.6217631888389588,4.1910458850860595,16.0,335.0,2584.0,335.0
0.001341367927927924,3.281957259178162,1.0816613662242889,0.460481898188591,0.6211794698238373,3.9258120918273924,16.0,336.0,2584.0,336.0
0.001345371891891888,3.5180768823623656,1.0855466675758363,0.4606813555955887,0.624865312576294,4.154971213340759,17.0,337.0,2584.0,337.0
0.001349375855855852,3.548469557762146,1.0867068910598754,0.4620606809854507,0.6246462106704712,4.183293890953064,17.0,338.0,2584.0,338.0
0.001353379819819816,3.6380447244644163,1.0850276517868043,0.4630490946769714,0.6219785571098327,4.274978375434875,17.0,339.0,2584.0,339.0
0.00135738378378378,3.4873954916000365,1.0877036726474762,0.4665902507305145,0.6211134207248687,4.1324615383148195,17.0,340.0,2584.0,340.0
0.001361387747747744,3.678798294067383,1.0932146465778352,0.4681525957584381,0.625062049627304,4.329123024940491,17.0,341.0,2584.0,341.0
0.0013653917117117079,3.785826811790466,1.097387878894806,0.46909822165966036,0.6282896554470062,4.443804726600647,17.0,342.0,2584.0,342.0
0.0013693956756756717,3.7949796438217165,1.0968218302726747,0.46871635913848875,0.6281054675579071,4.462527041435242,17.0,343.0,2584.0,343.0
0.0013733996396396357,3.73601197719574,1.0942994093894958,0.46806090176105497,0.6262385058403015,4.413309001922608,17.0,344.0,2584.0,344.0
0.0013774036036035997,3.3906792831420898,1.0915095543861388,0.46496026575565336,0.6265492868423462,4.066127634048462,17.0,345.0,2584.0,345.0
0.0013814075675675638,3.53942759513855,1.0923917603492737,0.4648259335756302,0.627565826177597,4.212399044036865,17.0,346.0,2584.0,346.0
0.0013854115315315278,3.56374707698822,1.08968048453331,0.4654740077257156,0.6242064774036408,4.234767427444458,17.0,347.0,2584.0,347.0
0.0013894154954954916,3.5637830829620363,1.0884498751163483,0.46461028218269346,0.6238395929336548,4.228042483329773,17.0,348.0,2584.0,348.0
0.0013934194594594556,3.358242988586426,1.0830999040603637,0.46426172494888307,0.6188381791114808,4.024134268760681,17.0,349.0,2584.0,349.0
0.0013974234234234197,3.6389630889892577,1.0851189875602723,0.464191135764122,0.6209278523921966,4.308463172912598,17.0,350.0,2584.0,350.0
0.0014014273873873837,3.698408269882202,1.0845614576339722,0.46292117059230803,0.6216402876377106,4.365922541618347,17.0,351.0,2584.0,351.0
0.0014054313513513477,3.698245186805725,1.082635338306427,0.4620961135625839,0.6205392265319825,4.3632118701934814,17.0,352.0,2584.0,352.0
0.0014094353153153117,3.548087029457092,1.0810766994953156,0.4620930880308151,0.6189836132526397,4.212901644706726,17.0,353.0,2584.0,353.0
0.0014134392792792755,3.6671399736404418,1.0789019525051118,0.45905066311359405,0.619851291179657,4.32248692035675,17.0,354.0,2584.0,354.0
0.0014174432432432396,3.645410122871399,1.0827776753902436,0.4596868413686752,0.6230908358097076,4.300245914459229,17.0,355.0,2584.0,355.0
0.0014214472072072034,3.6453226041793823,1.0804600608348847,0.45602059304714204,0.6244394707679749,4.300714054107666,17.0,356.0,2584.0,356.0
0.0014254511711711672,3.4608938550949095,1.0784288823604584,0.45500867307186127,0.6234202134609222,4.104729743003845,17.0,357.0,2584.0,357.0
0.001429455135135131,3.8703678035736084,1.069873514175415,0.45041341602802276,0.6194601023197174,4.509669713973999,18.0,358.0,2584.0,358.0
0.001433459099099095,3.6766757345199585,1.0634286832809448,0.44786350429058075,0.6155651831626892,4.319245314598083,18.0,359.0,2584.0,359.0
0.001437463063063059,3.676577577590942,1.0594714486598968,0.44513302862644194,0.61433842420578,4.314113507270813,18.0,360.0,2584.0,360.0
0.0014414670270270229,3.612304449081421,1.0526292276382447,0.44287297666072845,0.6097562563419342,4.252957081794738,18.0,361.0,2584.0,361.0
0.0014454709909909869,3.8907787132263185,1.0516613960266112,0.44181824624538424,0.6098431551456451,4.540070939064026,18.0,362.0,2584.0,362.0
0.001449474954954951,3.8495822525024415,1.0473048567771912,0.438877050280571,0.6084278106689454,4.502210402488709,18.0,363.0,2584.0,363.0
0.001453478918918915,3.8499764728546144,1.0446587657928468,0.437614249587059,0.6070445203781127,4.511417670249939,18.0,364.0,2584.0,364.0
0.001457482882882879,3.799585165977478,1.0403620064258576,0.43549072444438935,0.6048712849617004,4.47772635936737,18.0,365.0,2584.0,365.0
0.0014614868468468428,3.7409266567230226,1.0450936472415924,0.43543735921382903,0.6096562910079956,4.415742688179016,18.0,366.0,2584.0,366.0
0.0014654908108108068,3.6975666093826294,1.0441444098949433,0.4353011935949326,0.6088432192802429,4.367677707672119,18.0,367.0,2584.0,367.0
0.0014694947747747708,3.697591700553894,1.0485230576992035,0.4356096011400223,0.6129134583473206,4.36258526802063,18.0,368.0,2584.0,368.0
0.0014734987387387346,3.61548303604126,1.0483788681030273,0.4349935710430145,0.6133852994441986,4.278978414535523,18.0,369.0,2584.0,369.0
0.0014775027027026987,3.74891233921051,1.0490310740470887,0.43628166675567626,0.6127494108676911,4.41139066696167,18.0,370.0,2584.0,370.0
0.0014815066666666627,3.701453013420105,1.0508259165287017,0.43747695684432986,0.6133489632606506,4.362098369598389,18.0,371.0,2584.0,371.0
0.0014855106306306267,3.7317443752288817,1.0527860200405121,0.4375698459148407,0.6152161765098572,4.390430746078491,18.0,372.0,2584.0,372.0
0.0014895145945945907,3.7247422313690186,1.0539395225048065,0.43744110941886905,0.6164984154701233,4.3835642576217655,18.0,373.0,2584.0,373.0
0.0014935185585585545,3.7687456512451174,1.0546938705444335,0.4380689215660095,0.616624950170517,4.426213216781616,18.0,374.0,2584.0,374.0
0.0014975225225225184,3.733998818397522,1.0502413785457612,0.43723014771938323,0.6130112314224243,4.391446838378906,18.0,375.0,2584.0,375.0
0.0015015264864864824,3.734588747024536,1.0504973208904267,0.438024542927742,0.6124727785587311,4.381707372665406,18.0,376.0,2584.0,376.0
0.0015055304504504462,3.697480115890503,1.0500445473194122,0.43755903720855716,0.6124855124950409,4.339264898300171,18.0,377.0,2584.0,377.0
0.00150953441441441,3.5395110273361206,1.0491128313541411,0.43824458956718443,0.6108682429790497,4.172602324485779,18.0,378.0,2584.0,378.0
0.001513538378378374,3.7971386766433715,1.0467480766773223,0.43864634454250334,0.6081017327308654,4.4287229967117305,19.0,379.0,2584.0,379.0
0.0015175423423423378,3.7972099447250365,1.047343430519104,0.4384471011161804,0.6088963305950165,4.427952408790588,19.0,380.0,2584.0,380.0
0.0015215463063063019,3.7246659183502198,1.0492281079292298,0.4389582097530365,0.610269900560379,4.363092198371887,19.0,381.0,2584.0,381.0
0.0015255502702702659,3.5852925682067873,1.048575325012207,0.43976834654808045,0.6088069808483124,4.2267782020568845,19.0,382.0,2584.0,382.0
0.00152955423423423,3.939484438896179,1.0468527853488923,0.43879660725593567,0.6080561792850494,4.586666855812073,19.0,383.0,2584.0,383.0
0.001533558198198194,3.9663650369644166,1.043066267967224,0.43590497493743896,0.607161294221878,4.618977460861206,19.0,384.0,2584.0,384.0
0.001537562162162158,3.9516583061218262,1.0416809463500976,0.4346949172019958,0.6069860303401947,4.619066739082337,19.0,385.0,2584.0,385.0
0.0015415661261261218,3.8840931940078733,1.0416590666770935,0.43408324420452116,0.6075758230686188,4.562015838623047,19.0,386.0,2584.0,386.0
0.0015455700900900856,3.9145627784729005,1.0389327502250671,0.43295580565929415,0.6059769463539123,4.593945083618164,19.0,387.0,2584.0,387.0
0.0015495740540540494,3.884045124053955,1.0346001636981965,0.43064904272556304,0.6039511227607727,4.565016722679138,19.0,388.0,2584.0,388.0
0.0015535780180180132,3.7947676181793213,1.0289050185680388,0.4277353483438492,0.6011696708202362,4.479199056625366,19.0,389.0,2584.0,389.0
0.0015575819819819772,3.79495183467865,1.0249211037158965,0.4255878633260727,0.5993332421779632,4.485907225608826,19.0,390.0,2584.0,390.0
0.001561585945945941,3.892451300621033,1.023242176771164,0.42630588948726655,0.5969362890720368,4.586428155899048,19.0,391.0,2584.0,391.0
0.001565589909909905,3.785627312660217,1.0181832087039948,0.4248986637592316,0.593284547328949,4.482765979766846,19.0,392.0,2584.0,392.0
0.0015695938738738689,3.7767028617858887,1.0131462955474853,0.4234131008386612,0.5897331976890564,4.475809960365296,19.0,393.0,2584.0,393.0
0.001573597837837833,3.7767326545715334,1.0145425128936767,0.4249281585216522,0.5896143567562103,4.484001846313476,19.0,394.0,2584.0,394.0
0.0015776018018017967,3.919471163749695,1.0120964527130127,0.42546876311302184,0.5866276919841766,4.6217692804336545,19.0,395.0,2584.0,395.0
0.0015816057657657607,3.7701762676239015,1.011016229391098,0.42598199486732485,0.585034236907959,4.464913296699524,19.0,396.0,2584.0,396.0
0.0015856097297297248,3.745720090866089,1.0114329051971436,0.427417573928833,0.5840153336524964,4.435778489112854,19.0,397.0,2584.0,397.0
